,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEOID_Data,Aldi 46,Aldi 48,Aldi Inc 40,Aldi Inc 41,Aldi Inc 42,Aldi Inc 43,Aldi Inc 75,Bakers Supermarket 300,Bakers Supermarket 301,Bakers Supermarket 302,Bakers Supermarket 311,Bakers Supermarket 315,Bakers Supermarket 316,Bakers Supermarket 318,Bakers Supermarket 319,Bakers Supermarket 320,Bakers Supermarket 321,Benson Farmers Market Inc,Family Fare 774,Family Fare 776,Family Fare 779,Family Fare 780,Family Fare 784,Family Fare 785,Family Fare 788,Family Fare 795,Family Fare 797,Family Fare 799,Family Fare 800,Family Fare 811,Fareway Stores Inc 043,Fareway Stores Inc 049,Fareway Stores Inc 132,Fresh Thyme Farmers Market 903GHK,Fresh Thyme Farmers Market 904LAK,Fresh Thyme Farmers Market 905MIL,Huffman Produce,Hy-Vee 11 1478,Hy-Vee Food Store 1465,Hy-Vee Food Store 1466,Hy-Vee Food Store 1467,Hy-Vee Food Store 1469,Hy-Vee Food Store 1470,Hy-Vee Food Store 1471,Hy-Vee Food Store 1472,Hy-Vee Food Store 1474,Hy-Vee Food Store 1514,Hy-Vee Food Store 1535,Mary's Fruit & Vegetables,Nelson Produce,Omaha Farmers Market,Target 0532,Target Stores T- 0530,Target Stores T- 1537,Target Stores T- 1777,Target Stores T- 2010,Target Stores T- 2125,Target Stores T- 2326,Target Stores T- 2383,Trader Joe's 719,Vitamin Cottage Natural Food Market 1,Vitamin Cottage Natural Food Market 2,Walmart Neighborhood Market 3152,Walmart Neighborhood Market 3153,Walmart Neighborhood Market 3154,Walmart Neighborhood Market 3172,Walmart Neighborhood Market 3173,Walmart Neighborhood Market 4138,Walmart NEIGHBORHOOD MARKET 4139,Walmart SC 1637,Walmart SC 1671,Walmart SC 2847,Walmart SC 3267,Walmart SC 4358,Walmart SC 4600,Walmart SC 5141,Walmart SC 5361,Walmart SuperCenter 3151,Whole Foods Market,Wohlners Midtown Grocery And Deli LLC,Min Distance
589,1566,31,55,3402,1,3.11E+11,Block Group 1,G5030,S,383874,0,41.2376417,-95.964285,0.034876032,4.12E-05,15000US310550034021,11.99892808,3.248729939,5.51788045,1.658090266,8.168874834,4.483872979,5.866811219,6.680953757,5.215114822,7.136274256,6.790366326,8.913649048,6.145962365,6.35701754,1.462521564,11.53587102,10.09567554,4.434151397,6.46212927,3.63423719,1.568461662,5.584563711,9.163121529,6.93575801,7.214708952,6.215718326,2.173811684,5.930453137,0.987458792,13.99782588,11.72674818,5.421322109,5.715904696,10.18095251,11.70795488,8.142598344,6.611004988,11.88061216,1.511892687,9.719998689,7.795947971,4.512212451,4.205549999,8.299465167,12.15208105,10.67302886,7.675699098,5.610867475,1.606459749,7.148766941,2.113737128,6.480391003,8.808026558,6.669507565,11.93266996,6.46002903,3.479061947,11.79735843,7.718281859,5.716610166,11.75193388,4.005343982,5.485106999,11.41132094,8.385938531,2.250123297,6.53811391,8.817415244,1.930224425,7.557607428,5.328119727,5.746944522,12.1287274,3.135611013,12.31390825,11.82033303,7.946202095,4.509075083,5.701161481,1.533459432,0.987458792
590,1567,31,55,7451,1,3.11E+11,Block Group 1,G5030,S,2690735,529466,41.2268183,-96.1774925,0.116439003,0.000345819,15000US310550074511,4.44944654,8.163391528,13.02035633,11.41275805,2.967786297,12.59822948,7.827996362,12.38458404,9.391702186,3.969486064,8.680075629,5.41980587,13.31997729,14.44165212,10.0528428,0.763436173,2.776441749,10.6556975,5.181756152,9.75414177,9.688947944,7.573645904,1.973003897,6.448903882,14.95564033,13.34534365,10.57111706,7.822564392,11.96695008,2.902627463,2.58608873,8.587159778,7.690352352,4.702030649,0.853720603,2.973314164,12.36463382,1.762781828,9.631756809,2.559529255,7.378947268,6.584449923,7.68254697,4.068408234,1.689716386,4.403146319,10.08900515,6.108487654,12.6933848,4.143176314,12.96755884,8.185477214,5.56493894,12.38902068,1.003726868,10.22618537,8.256782349,4.443138846,3.656125438,5.61005698,0.785844384,7.704944675,7.50224486,2.38312758,14.35121605,9.692255923,7.01870471,5.441855846,10.52345525,8.416390981,8.846731264,13.46813272,1.140532336,8.062639673,5.902509052,4.518407102,3.450200652,10.8859337,6.064358605,11.46752037,0.763436173
591,1568,31,55,2700,2,3.11E+11,Block Group 2,G5030,S,478485,0,41.2063953,-95.9375251,0.031494407,5.14E-05,15000US310550027002,14.08066125,5.47952443,3.268861813,1.205773767,9.772642211,6.695947902,8.338588518,4.794301325,7.778267143,8.732981174,9.330889991,11.17099196,8.360010331,3.860689905,3.976596454,13.08369364,11.99532518,6.966458695,7.480322757,3.222790663,3.113882803,8.016321035,10.72147884,9.274286084,4.725998458,8.431657709,4.723880541,5.888589043,1.802453786,15.41772179,12.69167255,5.139730656,8.167810835,12.35104487,13.24779781,9.719048298,4.723728389,13.5771017,3.755823363,10.75705769,10.25166,6.200085857,6.522155783,10.3187909,13.34619345,12.79871526,6.641561173,6.539539075,2.091763694,8.413042049,3.356700116,6.190028668,11.08200716,4.78011864,13.46170874,9.021508793,5.82679683,13.88868877,8.939962761,7.636250416,13.26345289,6.284704064,7.901709557,12.4050205,6.160272575,2.852744087,6.704082778,11.07635542,4.488463418,10.08393471,4.940985318,3.390548537,13.64265082,5.20327274,12.59599942,13.91979119,9.162311967,7.022577992,7.82262184,3.877540038,1.205773767
592,1569,31,55,7442,1,3.11E+11,Block Group 1,G5030,S,699966,0,41.2669009,-96.1433985,0.037226085,7.52E-05,15000US310550074421,2.698793411,6.288408925,12.76750646,10.27509313,2.427948237,10.00028702,4.97869562,12.58675767,6.581787723,3.142395575,5.58993965,2.135684842,10.47395964,14.1365859,8.220932304,3.109326744,0.679004513,7.984132382,5.275638483,9.289987889,8.383623219,4.845513311,2.280394664,3.477551334,14.7931166,10.48983615,8.436280592,8.175801282,10.47842556,5.491531086,5.689337824,8.755579744,4.90212009,1.674599478,3.259367717,2.551511699,12.54969544,2.814968963,8.004666188,4.663658537,4.165750887,5.299888401,5.490024744,1.240292506,4.97457169,1.705951244,10.91245509,5.943981654,11.10181159,4.191314795,11.08208261,8.758520294,2.283628869,12.58711295,3.461401142,7.187054344,6.187637552,2.537815024,4.092878842,3.844539983,3.40437587,5.61388946,4.821406945,5.412885327,14.67434822,8.719292542,7.599764862,2.16114743,8.458268463,5.222214132,8.981131787,13.19442126,3.663041794,6.388451246,8.697435305,2.58752134,4.037850844,8.200555768,3.84698961,9.480433695,0.679004513
593,1570,31,55,7459,2,3.11E+11,Block Group 2,G5030,S,370942,0,41.2036926,-96.0356088,0.037013296,3.98E-05,15000US310550074592,9.795941299,3.391573473,5.684109433,4.073784326,4.985453623,7.951876506,6.061996888,5.570689239,6.57756501,4.015633107,7.413428564,7.520796181,9.394427408,7.074394053,4.126901171,8.137448313,7.480109954,6.815016766,2.392087892,2.247146654,2.821413182,5.595148339,5.843512485,6.16147896,7.702565871,9.452581378,5.189184307,1.981298917,4.980242317,10.37501525,7.60596596,2.027976114,5.816022925,8.358623776,8.293168557,4.905127091,5.526330056,8.74771224,3.41165778,5.658827293,7.529859209,2.250661025,4.121690419,6.144645297,8.252746552,8.67141672,4.684073944,1.448425491,5.773068151,3.402815438,6.496674109,2.706184829,7.493672664,5.569048822,8.496423722,8.034285979,3.906516488,9.631779228,3.890587411,3.673342358,8.289581124,3.865249285,5.43519746,7.313733232,7.672613765,2.353150456,2.280627853,7.440625683,4.983522132,7.894672389,2.161859812,6.118113192,8.665019131,2.87930287,7.930408068,9.678524448,4.10575741,7.011369546,4.31772619,5.475025673,1.448425491
594,1571,31,55,3000,6,3.11E+11,Block Group 6,G5030,S,331759,0,41.1926953,-95.9625565,0.026734553,3.56E-05,15000US310550030006,13.3657671,5.187894667,2.511158843,1.48943747,8.780015571,7.575509664,8.219835039,3.586703823,7.968258939,7.765302369,9.36624556,10.67734243,9.243278582,3.624597099,4.191975274,11.9999296,11.15845898,7.434170968,6.251574306,1.740421491,2.784335431,7.835960723,9.680722828,8.921500217,4.419522506,9.313474661,5.187651075,4.354004774,2.795537492,14.24142787,11.34056661,3.575303414,8.017049463,11.74385135,12.15749325,8.711191585,3.516179112,12.576886,3.709599291,9.457934594,10.05783161,5.415166349,6.248542645,9.610408145,12.08176443,12.14125666,5.070334789,5.311339667,3.38476042,7.269959333,4.594970445,4.605747091,10.60930978,3.574720356,12.36279262,9.3333538,5.63441556,13.18482784,7.760504986,6.933867319,12.15708827,5.983150998,7.700997466,11.06774216,5.308144218,2.04536011,5.198924111,10.58629151,4.929003936,10.05786528,3.363150043,2.823993819,12.5332558,4.791654285,11.05393691,13.2230724,7.974432461,7.536948295,7.282525409,4.627904562,1.48943747
595,1572,31,55,7504,3,3.11E+11,Block Group 3,G5030,S,92592943,4839831,41.3557522,-96.3577076,0.572336557,0.01048355,15000US310550075043,10.04057307,18.73836833,25.42095738,22.91184859,14.78585762,21.12620142,16.44145573,25.0745825,17.76121742,15.72189618,16.13391002,13.08679464,20.83206484,26.80709506,20.57603159,12.15578475,12.26007504,19.22943649,17.65899976,21.96068079,21.00513896,16.57859792,14.05262891,15.11518431,27.43501699,20.81217854,20.49228426,20.52304376,22.96292036,11.09464571,14.70203552,21.21138147,16.51103092,11.79754919,12.05638041,14.87994895,25.04554992,11.2691748,20.50257894,15.46361444,14.63409252,17.98713057,17.77935758,13.80668852,13.37010758,11.32352302,22.97311822,18.46803705,23.50051043,16.523347,23.23022057,20.98128284,13.20559318,25.07694851,11.93227582,17.47638194,18.50841513,10.22992672,16.2038784,16.49605435,12.14543067,17.97211348,16.63890967,14.71863035,27.11375022,21.40486407,19.79428506,13.18327194,20.58861985,15.35156241,21.45708403,25.85469376,11.85387296,18.93874453,17.85640405,10.19793377,16.05049765,19.37951339,16.31346887,21.61823896,10.04057307
596,1573,31,55,5100,3,3.11E+11,Block Group 3,G5030,S,170989,0,41.2615807,-95.9591045,0.017313608,1.84E-05,15000US310550051003,11.86070322,3.426069905,7.110501294,3.282732916,8.621218214,2.816016988,5.254559749,8.344203353,4.213925823,7.641300723,5.8972371,8.608201108,4.484244006,7.83208081,1.60837363,11.93749258,10.20402632,3.105794472,7.414891925,5.25443737,2.907775534,5.093064048,9.618103422,6.566604116,8.697206897,4.55461403,1.179442093,7.371654223,2.16922292,14.45902421,12.5429058,6.945951895,5.165837184,9.967377562,12.11261449,8.619238616,8.273936197,12.14591415,2.248584718,10.53659361,7.149093779,5.135939233,4.082089433,8.331663405,12.80983741,10.50646414,9.30287341,6.665122721,2.185159932,7.908418402,1.558572759,7.974866214,8.479834585,8.332477866,12.34171603,5.24046296,3.400257747,11.65110462,8.481480333,6.000376474,12.17897949,3.975602319,5.036009479,12.21570567,10.00018186,3.791605016,7.887628417,8.512347481,1.114385225,6.704710919,6.879956467,7.304373638,12.54634232,3.569520078,13.48472869,11.66367506,8.703838898,3.12037906,5.742158066,0.1617202,0.1617202
597,1574,31,55,7311,1,3.11E+11,Block Group 1,G5030,S,845754,0,41.3181842,-96.0753967,0.041535639,9.10E-05,15000US310550073111,5.950370089,5.293360069,12.93355471,9.411511255,6.173408641,6.262630787,2.241241139,13.44388967,3.003209964,5.97312065,1.308115775,2.919185945,6.128344557,14.0680211,6.557663545,8.107247209,5.620373891,4.404897896,7.732242206,9.720090566,7.676598361,2.655409869,6.731809689,2.242357748,14.87730636,6.122331326,6.063483915,9.987629863,8.952274226,10.4183663,10.43714636,10.19714263,2.456335067,4.169122642,8.255403503,6.276779233,13.38687442,7.701870076,6.816237205,8.951640275,0.885395803,5.938223308,4.259779031,4.241715643,9.912073345,4.749752453,12.82614096,7.817880711,9.278429154,7.145842089,8.701467089,10.71469614,2.75493638,13.43837344,8.453104876,2.666071512,4.825221538,5.746130624,7.445076909,4.801618835,8.402284163,4.535453039,2.804895813,10.12646785,15.48709944,8.488546282,9.825170932,2.870046477,6.233436586,0.495926027,10.32810298,13.27727197,8.651263533,5.746146319,13.01574751,5.721311439,7.539782095,4.53626822,3.978562698,7.178626902,0.495926027
598,1575,31,55,6202,3,3.11E+11,Block Group 3,G5030,S,322010,0,41.3139397,-95.9613209,0.02633759,3.46E-05,15000US310550062023,11.67253641,5.367896482,10.71933143,6.89933539,9.913949771,0.840332932,5.010051867,11.95120652,3.407376209,9.138892796,4.732825629,8.359406595,0.888244184,11.37383853,4.558862243,12.87388322,10.66763698,2.082020859,9.70413698,8.696628798,6.201643903,5.181142923,10.82368931,6.519995926,12.23844848,0.954903489,3.424531274,10.45663517,5.740729992,15.39333285,14.27109702,10.18449102,5.096618789,9.768867649,13.04493866,9.95770741,11.88126241,12.79200575,5.277931333,12.36433815,6.335307207,7.213891368,5.282313096,8.837163679,14.21353241,10.36110001,12.7028027,9.182918413,5.537934097,9.826474898,4.390294511,11.13201481,8.197308319,11.93976499,13.26998664,3.276173641,4.981285396,11.4600714,10.35446277,7.358414265,13.15275832,5.377138086,5.237060123,13.93515905,13.61342525,7.181250888,10.79905391,8.276964957,3.669082051,5.452915902,10.16683077,10.89813641,13.48083269,5.795070202,15.8781864,11.4491007,10.54842371,1.848678423,6.718525721,3.7442048,0.840332932
599,1576,31,55,7452,2,3.11E+11,Block Group 2,G5030,S,825197,0,41.215091,-96.1914737,0.039002975,8.86E-05,15000US310550074522,5.258404429,9.068275502,13.44806585,12.10600691,3.900024595,13.60185818,8.88768649,12.67987701,10.44032886,4.843571649,9.761544336,6.497612249,14.36397365,14.86895957,10.92373225,1.439093143,3.826271373,11.67899167,5.743049318,10.29580493,10.44786906,8.620382718,2.940585818,7.525672007,15.33457751,14.39079975,11.49849616,8.172550778,12.74013289,2.279951362,1.855846066,8.97120136,8.743642895,5.722954459,1.381525595,3.883929485,12.6656951,2.389914081,10.46424636,2.676280326,8.466525005,7.40937461,8.650764645,5.151581702,0.650940577,5.381746009,10.21643708,6.68621713,13.48433804,4.805159071,13.82425363,8.450734044,6.644661528,12.68555708,1.333490323,11.30110134,9.196087239,5.2833768,4.265287812,6.553552672,1.210545714,8.655843996,8.543588505,1.775160382,14.58236633,10.37025624,7.325272065,6.52182202,11.43742057,9.50374053,9.234034554,13.89667179,1.28690627,8.930138014,5.246913182,5.358330324,4.042081863,11.91055561,7.062440139,12.35750188,0.650940577
600,1577,31,55,200,1,3.11E+11,Block Group 1,G5030,S,343095,0,41.3224766,-95.9516873,0.030370471,3.69E-05,15000US310550002001,12.25750783,6.139590359,11.27681862,7.495191386,10.65597352,1.414034853,5.686674394,12.56471273,4.085837433,9.894410846,5.292519765,8.969305797,0.419727477,11.86734121,5.275846911,13.57836228,11.33857762,2.830422806,10.4767873,9.383852939,6.904772487,5.885433205,11.55660618,7.183230684,12.72895642,0.478436952,4.146460833,11.20045051,6.287140017,16.0896034,15.02564959,10.91100364,5.788579272,10.36899023,13.74843911,10.70217431,12.49431981,13.46981867,6.000753219,13.12593887,6.901027034,7.98654721,6.047790703,9.526308042,14.94967473,10.96265918,13.40621242,9.952856594,6.009750832,10.59466434,4.805514746,11.86994579,8.804965831,12.55286559,13.97232719,3.755823119,5.753850561,12.04625275,11.12066198,8.11581949,13.85943054,6.146598477,5.949618208,14.68978138,14.17641026,7.874547973,11.55630962,8.889736503,4.383775676,5.969415307,10.88656643,11.4351585,14.18298232,6.563836279,16.6506329,12.03208647,11.31346077,2.595940068,7.462248457,4.360345619,0.419727477
601,1578,31,55,5600,5,3.11E+11,Block Group 5,G5030,S,323761,0,41.2795676,-96.0095696,0.02640147,3.48E-05,15000US310550056005,9.099543367,2.042122021,8.986635412,5.246691835,6.553457143,3.16956542,2.364937666,9.810056741,1.50189687,5.723427668,3.074934566,5.790597022,4.211672524,9.98678866,2.326692424,9.669955033,7.663244328,1.453594066,6.289194172,6.17623147,3.762056631,2.257712525,7.499958829,3.75335822,10.8274068,4.257985632,1.740341454,7.389764954,4.640015862,12.21061936,10.85115275,7.277373758,2.298160901,7.182169526,9.844319802,6.585905634,9.745548387,9.718771214,2.778763656,8.925409494,4.250874747,3.804497742,1.839902994,5.776314897,10.8617268,7.742646297,9.923389412,5.83923574,4.946595863,6.377369844,4.447810655,8.106201429,5.652566752,9.801649194,10.07313272,2.872542827,1.579636635,8.887108955,6.906938642,3.941527691,9.936347085,1.928703744,2.231289227,10.51528712,11.73037165,4.721650161,7.597047738,5.696279481,1.901217983,3.861831341,7.317695334,9.280623839,10.2833081,2.536393948,12.44511029,8.893348685,7.10268635,1.675361398,3.382549317,2.870019209,1.453594066
602,1579,31,55,2400,1,3.11E+11,Block Group 1,G5030,S,406436,0,41.2332156,-95.9290844,0.031028153,4.37E-05,15000US310550024001,13.83439226,5.08935935,5.160585555,2.017520181,9.997460078,4.978952549,7.540641363,6.68942919,6.668709113,8.959866169,8.326030724,10.70996105,6.61143102,5.603619113,3.214920396,13.36412493,11.94860598,5.608083716,8.132481274,4.547244728,3.239880427,7.303394487,10.98772603,8.705842096,6.461629618,6.683126506,3.538301442,7.140084075,0.944159185,15.80917693,13.41819569,6.491693662,7.413851093,12.00091076,13.53532822,9.96687692,6.618611436,13.72660261,3.364966974,11.42398494,9.468502034,6.333983417,6.011502675,10.14799382,13.9099288,12.50227741,8.34467447,7.237237886,0.319556439,8.900008606,1.486790474,7.572709151,10.59817014,6.675459395,13.75880581,7.742786269,5.282423148,13.63141477,9.46247256,7.568997035,13.57503041,5.826535633,7.217896326,13.11032857,8.037726107,3.559463432,7.862817695,10.61349958,3.361413496,9.121843436,6.337936313,5.250265867,13.95287212,4.988570165,13.74941322,13.65285796,9.690512018,5.61572769,7.544442175,2.467619093,0.319556439
603,1580,31,55,5600,2,3.11E+11,Block Group 2,G5030,S,322067,0,41.2868568,-96.0191323,0.026359114,3.46E-05,15000US310550056002,8.57318231,2.418270599,9.644990433,5.934489006,6.380789161,3.419736825,1.762525526,10.41649532,0.841133498,5.628620767,2.368626789,5.24059825,4.200062515,10.66788704,3.018200368,9.377739222,7.266866311,1.452674373,6.437064219,6.74712626,4.390114516,1.756934951,7.291052078,3.230982221,11.50461588,4.236596615,2.431331302,7.78470563,5.346739248,11.90980635,10.75522732,7.734110684,1.74492718,6.648358159,9.550433395,6.426086429,10.3531062,9.359173351,3.425562748,8.875918172,3.590973405,3.999026594,1.886995289,5.395509747,10.67963751,7.220468376,10.3985492,6.081196685,5.646504615,6.400287459,5.106865702,8.511629166,5.095259064,10.40856999,9.777411616,2.283812131,1.898937044,8.359750757,6.903273229,3.859198104,9.652007387,2.063522161,1.772314715,10.41955592,12.36223175,5.326226684,7.923157766,5.148253821,2.603061892,3.158669403,7.792681654,9.947667682,9.988290745,2.937531367,12.52836414,8.36190596,7.086208641,1.685353407,3.186156637,3.552190533,0.841133498
604,1581,31,55,6602,5,3.11E+11,Block Group 5,G5030,S,321232,0,41.2669529,-96.054939,0.0239867,3.45E-05,15000US310550066025,6.914928425,1.914160798,9.421942554,6.202500596,4.074632372,5.66083651,1.632463803,9.797497343,2.716082897,3.326961796,2.996655924,3.797045723,6.506995204,10.64272579,3.726323748,7.161835329,5.234327948,3.75898025,4.410069644,6.090940439,4.323074508,1.161885815,5.001352268,1.902240827,11.41515504,6.54173794,3.845502561,6.338878994,6.109349788,9.703114983,8.446345634,6.509572414,1.384203933,5.064919046,7.336428876,4.117063078,9.742758933,7.24213674,3.670925178,6.584202586,3.111445617,2.274073775,0.927311026,3.351103836,8.379793503,5.57280623,9.152272945,4.278459581,6.650516534,4.182941717,6.513846312,7.07229415,3.69849979,9.792742376,7.565489871,3.981226856,1.65481147,6.709001089,4.65288132,1.586111996,7.42693875,1.119711874,1.004097904,8.110845049,11.86361509,4.986948615,6.262256334,3.701210556,3.873199823,3.415478663,6.636351135,9.794163798,7.77542308,2.233827093,10.33326132,6.727341702,4.823360298,3.992924101,0.880222277,4.901911179,0.880222277
605,1582,31,55,4500,4,3.11E+11,Block Group 4,G5030,S,230142,0,41.2505571,-96.0013551,0.020834556,2.47E-05,15000US310550045004,9.896490855,1.173171159,6.982530426,3.366457359,6.325240655,4.264859467,3.838516492,7.762309539,3.510507756,5.331189529,4.90432713,6.792589673,5.712244961,8.045029889,0.771803859,9.664735416,8.06094295,3.262039434,5.164668027,4.142097099,1.71991978,3.513703013,7.324534162,4.82195539,8.870007221,5.77198659,1.534393728,5.615084527,3.108498416,12.17289035,10.22915333,5.386617958,3.664213333,8.065166013,9.839252936,6.317694456,7.697901015,9.926096567,0.772612197,8.225968027,5.747918204,2.818535688,2.084481507,6.230064569,10.48976955,8.563822751,7.983263212,4.487885473,3.659487004,5.595677759,3.68944374,6.299138552,6.68743168,7.753942936,10.06742752,4.918686843,1.358904685,9.693176968,6.167506422,3.743175671,9.898919286,1.88864891,3.402348628,9.900763066,9.692655461,2.674076889,5.966995531,6.696365502,1.37257815,5.62225009,5.395731688,7.295429907,10.26979328,1.248164168,11.30874867,9.714401499,6.3885715,3.429320924,3.617941166,2.188846163,0.771803859
606,1583,31,55,7433,3,3.11E+11,Block Group 3,G5030,S,403897,0,41.2911322,-96.0850739,0.033396158,4.34E-05,15000US310550074333,5.147059441,4.169168504,11.7017854,8.460064759,4.265449185,6.713935004,1.677415205,12.01524472,3.222797567,4.040547169,2.148797534,1.807846968,7.041886625,12.92980535,5.82883928,6.510678968,4.13008195,4.69234568,5.860771174,8.336218745,6.598781598,1.754572832,4.891711265,0.401075473,13.69984613,7.054418257,5.668201968,8.269916242,8.260020056,8.947047888,8.60141933,8.562133207,1.701062114,3.221092719,6.671207113,4.364297244,11.96290915,6.26918466,5.888493137,7.044974291,1.082502248,4.312424902,3.116525989,2.468762475,8.175817405,3.800850948,11.13435968,6.031070551,8.729014444,5.222582094,8.406160705,8.983172147,1.661524153,12.01126774,6.884089856,3.731585635,3.818412789,4.93331539,5.511702504,2.994440136,6.802931153,3.360429518,1.818962643,8.283185059,14.09652989,7.273334472,8.03010034,1.71647803,5.767539899,1.949755552,8.717746757,12.0776919,7.090703046,4.519779879,11.09307529,4.933077255,5.605731079,4.890904276,2.245709055,6.794795784,0.401075473
607,1584,31,55,3000,1,3.11E+11,Block Group 1,G5030,S,319260,0,41.2035972,-95.972162,0.026308375,3.43E-05,15000US310550030001,12.55917949,4.28786062,3.403489355,1.015386386,8.072940082,6.86455069,7.316925075,4.331891825,7.080815061,7.043528558,8.465196715,9.813874284,8.520136044,4.52302488,3.334811771,11.34598997,10.38954593,6.595491252,5.684249702,1.523053663,1.881746424,6.934358537,9.000005694,8.034182215,5.322337848,8.589298719,4.370585508,4.167452094,2.323471003,13.64574056,10.88232193,3.475819679,7.114666727,10.90611338,11.50742997,8.011511506,4.263183904,11.87977724,2.819031405,8.951728262,9.158331178,4.608809719,5.349589698,8.795923892,11.54828984,11.31686212,5.398022288,4.741450332,3.037620018,6.644092393,4.140296999,4.55350419,9.741970459,4.321323773,11.71788179,8.458104483,4.731573618,12.374763,7.160019772,6.109677677,11.51630002,5.085510847,6.800086413,10.59634543,6.152773337,1.192718054,4.947209035,9.72202796,4.110204489,9.154948498,3.311480773,3.725900402,11.8946195,3.899876968,10.85355054,12.41097414,7.380180228,6.708517322,6.420537097,3.917701391,1.015386386
608,1585,31,55,7102,2,3.11E+11,Block Group 2,G5030,S,487779,0,41.2016639,-95.9901866,0.028959486,5.24E-05,15000US310550071022,11.81665032,3.891722767,3.801333601,1.859257145,7.220191992,7.166306447,6.942938343,4.345716666,6.911695923,6.202910228,8.168360611,9.191855139,8.783652826,5.071101534,3.389704477,10.4586148,9.597171151,6.626069957,4.755700258,0.813797001,1.744014122,6.528941154,8.128213893,7.506549604,5.810289499,8.850436395,4.506954175,3.291314942,3.040040314,12.73189751,9.937945643,2.662837472,6.724372882,10.21997812,10.61795602,7.152934788,4.282696056,11.02043257,2.740501026,8.012275653,8.711775317,3.876409715,4.923619196,8.068572238,10.61509272,10.60461816,4.862351054,3.812041441,3.807810318,5.739191783,4.798829963,3.7428195,9.131678397,4.337926831,10.82569896,8.338880433,4.384222105,11.63772442,6.244641008,5.40460015,10.62188594,4.649533898,6.384526218,9.653012127,6.325982109,0.752706552,4.037066752,9.102503133,4.250513171,8.809997673,2.53633553,4.18502869,10.99923374,3.437641803,9.942662702,11.67715888,6.462614998,6.76697817,5.804046292,4.285229221,0.752706552
609,1586,31,55,6400,7,3.11E+11,Block Group 7,G5030,S,321879,0,41.2795946,-96.0191098,0.026303972,3.46E-05,15000US310550064007,8.606390183,1.920279964,9.188868898,5.515552643,6.119275194,3.606970618,1.901917745,9.932016578,1.329780059,5.318048422,2.736858053,5.301579134,4.542236059,10.23444158,2.617693664,9.201748221,7.174000364,1.760733714,6.009781196,6.254177457,3.920590988,1.767484846,7.054482508,3.262142163,11.06591,4.583767031,2.180187428,7.290444482,4.999771107,11.74111895,10.45030428,7.233551152,1.818227995,6.690188935,9.375766258,6.156393862,9.869046888,9.235932654,2.971271902,8.543702232,3.812115592,3.549372832,1.479211114,5.288253153,10.42752544,7.249344934,9.897397167,5.620700196,5.351780116,6.027893568,4.908984097,8.01614059,5.164990522,9.924265022,9.604212227,2.782792916,1.40529026,8.394079306,6.544881599,3.536564887,9.470272578,1.62156052,1.737146752,10.11434283,11.88805465,4.844383107,7.441851313,5.206988609,2.314515322,3.497044227,7.291410086,9.498947639,9.814644287,2.438467189,12.13256904,8.400722863,6.734651292,1.993919481,2.932592833,3.314197453,1.329780059
610,1587,31,55,4300,3,3.11E+11,Block Group 3,G5030,S,324713,0,41.2505837,-95.9709729,0.026505094,3.49E-05,15000US310550043003,11.41714772,2.747763059,6.464249954,2.606365064,7.886282291,3.650113801,5.061650479,7.572650452,4.296384785,6.880310283,5.906052264,8.24687137,5.287773727,7.315510478,0.805422657,11.23445843,9.629586518,3.475488287,6.504664921,4.333108848,1.934428593,4.820006622,8.886081359,6.231177434,8.173371758,5.35608679,1.216244929,6.395135353,1.809077922,13.73586488,11.68535088,5.980426204,4.931179072,9.559422608,11.40869724,7.874435455,7.503431962,11.50324408,1.310772069,9.675089234,6.991635309,4.31019921,3.575196873,7.787050803,12.00728634,10.07447998,8.375081397,5.72795037,2.179586832,7.056975764,2.120457435,7.002902397,8.131088161,7.561751351,11.63645327,5.510789525,2.851598918,11.21134055,7.6311927,5.319716523,11.46577791,3.415862597,4.735591539,11.36142373,9.320505155,2.844457609,6.911115895,8.150377265,0.977786284,6.687695356,5.921344322,6.701072316,11.83790172,2.784670535,12.53488041,11.22955082,7.856190323,3.552078235,5.173830997,0.816163496,0.805422657
611,1588,31,55,7434,1,3.11E+11,Block Group 1,G5030,S,857008,0,41.3022184,-96.0762763,0.038358856,9.21E-05,15000US310550074341,5.655724799,4.405672047,12.039097,8.631557773,5.154441098,6.212468481,1.462764766,12.46948676,2.73718571,4.893799097,1.35622087,2.363865935,6.372478036,13.2163361,5.862640974,7.338492206,4.910327021,4.226802509,6.628936455,8.756284462,6.830758729,1.768215033,5.779553645,1.149413718,14.00952339,6.378804334,5.52976065,8.911454465,8.293430226,9.738976419,9.490078058,9.145148612,1.612842777,3.758021176,7.495455331,5.252093021,12.41422723,7.040192402,6.030697782,7.933293753,0.47190552,4.878799654,3.346308755,3.335808807,9.045661922,4.351644625,11.75937833,6.723977599,8.692686816,6.053673983,8.244546283,9.635523273,2.197796585,12.46456433,7.703954,2.967354933,3.979126328,5.443292939,6.367032223,3.701131995,7.632312242,3.615259514,1.894968846,9.172596417,14.53007637,7.588447989,8.731057813,2.288232705,5.665376051,1.058887787,9.28411882,12.39729129,7.908311888,4.822798182,11.97404558,5.432401018,6.469178277,4.402052183,2.885378808,6.663294954,0.47190552
